user_id,item_name,rating
erraformer,Middle-earth: Shadow of Mordor,5
DementedSwag,Middle-earth: Shadow of Mordor,3
pheeeeliks,Middle-earth: Shadow of Mordor,5
maxpaynepillkiller,Middle-earth: Shadow of Mordor,3
76561198070818913,Middle-earth: Shadow of Mordor,5
doogi,Middle-earth: Shadow of Mordor,3
kuronokami,Middle-earth: Shadow of Mordor,3
Mysticallbullet57,Middle-earth: Shadow of Mordor,5
76561198079890309,Middle-earth: Shadow of Mordor,3
hypodermic,Middle-earth: Shadow of Mordor,3
76561198120785462,Middle-earth: Shadow of Mordor,5
deejmyster,Middle-earth: Shadow of Mordor,5
76561198073297767,Middle-earth: Shadow of Mordor,5
76561198053730286,Middle-earth: Shadow of Mordor,3
76561198031966223,Middle-earth: Shadow of Mordor,5
ZuRbii,Middle-earth: Shadow of Mordor,3
76561197997633623,Middle-earth: Shadow of Mordor,1
kaer_fyzarc,Middle-earth: Shadow of Mordor,3
76561198016750784,Middle-earth: Shadow of Mordor,5
MrWeirdo,Middle-earth: Shadow of Mordor,5
76561198061312047,Middle-earth: Shadow of Mordor,3
76561198070643382,Middle-earth: Shadow of Mordor,3
TheRealRoLLy,Middle-earth: Shadow of Mordor,3
76561198059167447,Middle-earth: Shadow of Mordor,3
Kazuksta,Middle-earth: Shadow of Mordor,3
76561197999753609,Middle-earth: Shadow of Mordor,3
evilrussell117,Middle-earth: Shadow of Mordor,5
76561198076223290,Middle-earth: Shadow of Mordor,1
aweoplopo,Middle-earth: Shadow of Mordor,5
76561198051820003,Middle-earth: Shadow of Mordor,3
76561198131023713,Middle-earth: Shadow of Mordor,3
76561198038191817,Middle-earth: Shadow of Mordor,5
opw,Middle-earth: Shadow of Mordor,3
76561198090511238,Middle-earth: Shadow of Mordor,2
76561198025402421,Middle-earth: Shadow of Mordor,3
76561198042297860,Middle-earth: Shadow of Mordor,5
natz_ormsby,Middle-earth: Shadow of Mordor,3
76561198048121441,Middle-earth: Shadow of Mordor,5
brendoboy,Middle-earth: Shadow of Mordor,3
JZeeba,Middle-earth: Shadow of Mordor,5
bbl10,Middle-earth: Shadow of Mordor,5
76561198107177722,Middle-earth: Shadow of Mordor,5
Chri-SEX-iled,Middle-earth: Shadow of Mordor,3
Steam-Community-2002-2006,Middle-earth: Shadow of Mordor,3
damnsonwheredidyoufindloominaty,Middle-earth: Shadow of Mordor,5
DerpyAura,Wargame: Red Dragon,3
Red227,Wargame: Red Dragon,1
76561198081203054,Wargame: Red Dragon,3
squiggleses,Wargame: Red Dragon,3
Nopeism,Wargame: Red Dragon,5
76561198029591433,Wargame: Red Dragon,5
EucHellscythe,Wargame: Red Dragon,3
OfficialF3NIX,Wargame: Red Dragon,3
GhostDragon3110,Wargame: Red Dragon,3
76561197988318026,Wargame: Red Dragon,3
76561198074323290,Wargame: Red Dragon,2
TravCentral,Wargame: Red Dragon,3
Sopa00,Wargame: Red Dragon,3
76561198092776352,Wargame: Red Dragon,5
ThePurpleGibusMan,Wargame: Red Dragon,3
76561198066974978,Wargame: Red Dragon,3
drako227,Wargame: Red Dragon,2
Pystar,Wargame: Red Dragon,3
76561198021745490,I am Bread,3
Playerupjack,I am Bread,3
Umegadem,I am Bread,5
76561198091590393,I am Bread,3
GamerGunGrenade,I am Bread,3
Teenrouge,I am Bread,5
76561198076769682,I am Bread,3
TheMarshmallowMan101,I am Bread,2
KoiyyBoi,I am Bread,1
76561197980386478,I am Bread,5
76561198061639357,I am Bread,5
76561198064609857,I am Bread,3
76561198134824579,I am Bread,5
76561198074752073,I am Bread,5
76561198026960889,I am Bread,2
76561198076336866,I am Bread,3
leafshinobi,I am Bread,2
Juluck,I am Bread,1
76561198073819878,I am Bread,3
76561198089127271,I am Bread,3
76561198061950314,I am Bread,5
76561198034629473,I am Bread,3
beepbeepimasheep,State of Decay,3
76561198097534775,State of Decay,3
76561198095184401,State of Decay,5
DANGERMOOOUSE,State of Decay,3
76561198115853213,State of Decay,5
sbeeziz,State of Decay,5
psyfoe,State of Decay,3
76561198083468270,State of Decay,3
76561198062516378,State of Decay,1
TheOnlyT6,State of Decay,3
Neo5454,State of Decay,5
76561198128303302,State of Decay,3
76561198085896622,State of Decay,3
76561198093465910,State of Decay,5
terrill000,State of Decay,2
Ioannesdei,State of Decay,3
76561198065410780,State of Decay,3
hammyhamm,State of Decay,3
76561197970317038,State of Decay,5
TooEasyTeeZee,State of Decay,3
76561198044934299,State of Decay,3
76561198047679159,State of Decay,3
76561198071327640,State of Decay,1
76561198041877981,State of Decay,1
76561198055325855,State of Decay,5
76561198103697364,State of Decay,5
Whyunofag,State of Decay,1
wes132,State of Decay,1
76561198031487280,State of Decay,2
baratus93,State of Decay,3
76561198031532032,State of Decay,3
Dubzac,State of Decay,3
76561198042192960,State of Decay,1
thisismygifturl,State of Decay,3
PidermanLePickle,State of Decay,5
76561198057947451,State of Decay,3
sunnydazeex,State of Decay,3
nicoxt,State of Decay,3
2ik4tf,State of Decay,5
76561198009729086,State of Decay,1
76561198049333966,State of Decay,1
eduardo281,State of Decay,3
76561198083611262,State of Decay,1
Rebound780,State of Decay,5
Sneakyyyy,State of Decay,3
76561198081966701,State of Decay,3
76561197964753680,State of Decay,5
Vyraz,State of Decay,5
76561198057814273,State of Decay,3
lan-k1,State of Decay,5
Hidden_Hood,State of Decay,3
sparksflynn,State of Decay,5
76561198099625419,State of Decay,3
MAC_CAB,State of Decay,5
Arkexes,State of Decay,3
76561198094829750,State of Decay,2
crappycrap,State of Decay,1
76561198091563407,State of Decay,3
facinorousFabulist,State of Decay,3
KoitsumiTH,State of Decay,1
TuakyGuy,State of Decay,5
pikro_99,State of Decay,3
SpuffyG,State of Decay,3
aeonz,State of Decay,3
Llamadyl,State of Decay,2
goodladftw,State of Decay,3
whis123,State of Decay,3
lellol,State of Decay,3
76561198098285983,State of Decay,5
76561198013573604,State of Decay,5
SuperGamingKnight,State of Decay,5
demesta,State of Decay,3
henrydxb,State of Decay,5
76561198092776352,State of Decay,3
PipingWind,State of Decay,3
L3N1SH,State of Decay,3
leweeeeeeee,State of Decay,5
LAGAAK,State of Decay,3
sickkunt007,State of Decay,3
golin45,State of Decay,5
76561198126500843,Mighty No. 9,2
Device600,Skullgirls,1
falynax,Skullgirls,3
rage-of-the-dragon,Skullgirls,3
pleasedontvotefortrump,Skullgirls,3
Dolphinquack,Skullgirls,5
76561198054143602,Skullgirls,3
76561197998873955,Skullgirls,5
76561198056772858,Skullgirls,3
Juza1011,Skullgirls,3
me11111111,Skullgirls,3
l0se,Skullgirls,3
76561198049415770,Skullgirls,3
jonalance,Skullgirls,5
djacko,Skullgirls,3
Nova-6,Skullgirls,3
CantTellMeNothin,Skullgirls,3
76561198029771387,Skullgirls,3
76561198006153077,Skullgirls,3
JoelFitzpatrick,Skullgirls,3
sumaker947,Skullgirls,3
Vite003,Skullgirls,5
76561198074281317,Skullgirls,3
76561197982587661,Skullgirls,5
76561198007587759,Skullgirls,1
76561198052789736,Skullgirls,3
76561198064159013,Skullgirls,3
76561198023905821,Skullgirls,3
76561198094233773,Skullgirls,3
subtember11,Skullgirls,3
loadsamoney,Skullgirls,1
76561198063085949,Skullgirls,3
76561198087379866,Skullgirls,3
76561197964317648,Skullgirls,3
NeoGhostExcalibur,Skullgirls,3
76561198187035053,Skullgirls,3
SMGOP,Skullgirls,3
StayMad,Skullgirls,3
coolarj1st,Skullgirls,5
76561198059710521,Skullgirls,3
Mattosization,Skullgirls,5
LunarFreez3,Skullgirls,5
76561198046360205,Skullgirls,5
76561198074940658,Skullgirls,3
76561198178738043,Skullgirls,1
76561198073811740,Skullgirls,3
karlmarx420,Skullgirls,1
AlejoSchlogl,Skullgirls,3
MAXFAX28,Skullgirls,5
TheScareAndCrow,Skullgirls,3
TheMightyZingy,Skullgirls,5
Eggy3301,Skullgirls,5
NinjaZStarz,Skullgirls,5
76561198064646436,Skullgirls,3
leherplederp,Skullgirls,3
mankeyballbag,Skullgirls,3
76561198075920681,Skullgirls,5
76561198085373053,Skullgirls,5
xMxCxNinjax777x,Skullgirls,5
whiteisthenewblack,Skullgirls,3
76561198104750935,Skullgirls,5
76561198074506980,Skullgirls,3
RexonGOn,Skullgirls,5
76561198062510835,Skullgirls,5
p100pCeM,Skullgirls,3
dangermouse3,Skullgirls,5
76561197971532272,Company of Heroes,3
eyrie43,Company of Heroes,3
fruity_ninja,Company of Heroes,3
76561197980311109,Company of Heroes,3
76561198057784617,Company of Heroes,5
76561197984390941,Company of Heroes,3
TREEPAlN,Company of Heroes,1
76561198065714626,Company of Heroes,5
Madschnapps,Company of Heroes,1
brocky0405,Company of Heroes,5
76561198007208545,Company of Heroes,3
76561198064325200,Company of Heroes,3
christafartkim,Company of Heroes,3
miciah,Company of Heroes,3
XXNJRXX,Company of Heroes,3
terralark,Company of Heroes,5
Lemonjtr,Company of Heroes,5
76561197979046612,Company of Heroes,5
donkeyduk01,Company of Heroes,3
76561198115099755,Company of Heroes,3
LeBovin,Company of Heroes,3
76561198083145098,Company of Heroes,3
TacticalLynx,Portal Stories: Mel,5
lulzley,Portal Stories: Mel,5
Biatchplz,Portal Stories: Mel,3
76561198039832932,Portal Stories: Mel,3
76561198050731371,Portal Stories: Mel,5
NoosphereAndTheZone,Portal Stories: Mel,1
insertdankmemes,Portal Stories: Mel,5
CockyChicken,Portal Stories: Mel,5
vampros,Portal Stories: Mel,5
xiaojian1234,Portal Stories: Mel,3
Bo0zle,Portal Stories: Mel,5
hellotherem8,Portal Stories: Mel,3
xXnocommentXx,Portal Stories: Mel,3
420NigelGaming420,Portal Stories: Mel,3
Global,Portal Stories: Mel,3
76561198067791616,Portal Stories: Mel,5
__biscuits,Portal Stories: Mel,3
rladudals,Portal Stories: Mel,3
saintino,Portal Stories: Mel,3
76561198100915105,Portal Stories: Mel,5
76561198017754022,Portal Stories: Mel,5
76561198062379753,Portal Stories: Mel,3
Aragorn54321,Portal Stories: Mel,5
76561198106068056,Portal Stories: Mel,1
76561198114039731,Resident Evil 5 / Biohazard 5,5
momsspaghetti313,Resident Evil 5 / Biohazard 5,5
BlackBird252L,Resident Evil 5 / Biohazard 5,3
MrDestroy12,Resident Evil 5 / Biohazard 5,5
LordSpambot9000,Resident Evil 5 / Biohazard 5,3
kjcrisis,Resident Evil 5 / Biohazard 5,3
reywqrrtty,Resident Evil 5 / Biohazard 5,5
boat1230,Resident Evil 5 / Biohazard 5,2
76561198071578365,Bleed,3
legitlink,Bleed,5
nexoses,Bleed,5
BananaEagle,Bleed,3
76561198063399108,Bleed,3
Arcanoth,Bleed,3
Just_Some_Random_Stranger,Bleed,3
ShrikeShrikeShrikeShrikeShrike,Floating Point,3
76561198083095219,Floating Point,3
76561198181829522,Floating Point,5
76561198092591927,Floating Point,3
76561198013919045,Floating Point,3
beepboopbop,Floating Point,2
KappaSJ,Floating Point,1
ziass,Floating Point,3
KamuKambing,Floating Point,3
DnakMemes,Floating Point,3
achthenuts,Floating Point,3
76561198106176122,Floating Point,3
76561198152535010,Floating Point,3
TonyTheStoneGiant,Floating Point,3
76561198087170428,Floating Point,5
Dobble,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
Renegaderade,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
barrythebreadinspector,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
76561198054743531,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
76561198144337166,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
76561198008825050,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
keirookami,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
Raiseyourdongersss,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
elmattothefatto,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
76561198054724829,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
mazokn,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
76561198089480352,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
GANDPUG,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
ajar1000,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
76561198060351220,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
BhagPac,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
SillyBilly1089,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
ThePratama190,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
LegendTom,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
Jeremyrab,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
Ahahahahahahahahahahahadick,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",1
76561198023903233,Borderlands 2,1
bigprenis,Borderlands 2,3
jinmanabe,Borderlands 2,5
76561198055365037,Borderlands 2,3
76561198081529182,Borderlands 2,3
TheDeadlyBandit,Borderlands 2,3
killergrimes,Borderlands 2,5
76561198075631259,Borderlands 2,5
76561198044043409,Borderlands 2,3
76561198067727172,Borderlands 2,5
76561198097591088,Borderlands 2,3
KewlKatzz,Borderlands 2,3
Serious_,Borderlands 2,5
overloadM,Borderlands 2,1
AndyIzNogud,Borderlands 2,5
ryno69445,Borderlands 2,3
MonsterImported,Borderlands 2,5
astynaxe,Borderlands 2,3
76561198053797376,Borderlands 2,5
Bellator1206,Borderlands 2,5
76561198058495935,Borderlands 2,5
76561198071509926,Borderlands 2,1
ChaoticRampage,Borderlands 2,5
ChrispyCertifiedAustralian,Borderlands 2,3
Dythoras,Borderlands 2,3
Makurii,Borderlands 2,5
76561198111943364,Borderlands 2,3
apotatodealer,Borderlands 2,5
millplaygame,Borderlands 2,1
76561198086545438,Borderlands 2,5
76561198024559706,Borderlands 2,5
76561198011740444,Borderlands 2,5
Rafael011,Borderlands 2,3
76561198065171294,Borderlands 2,5
76561198027550022,Borderlands 2,3
beedlybeep,Borderlands 2,5
firionroseii,Borderlands 2,3
2323534545,Borderlands 2,3
76561197983046427,Borderlands 2,3
NavisTheNoob,Borderlands 2,5
bigbeno37,Borderlands 2,5
UAMOOSE,Borderlands 2,5
nannernuke,Borderlands 2,3
76561198018919551,Borderlands 2,3
76561198053799839,Borderlands 2,3
Armedxxp,Borderlands 2,5
Seaeco,Borderlands 2,2
davo27,Borderlands 2,3
76561198053383314,Borderlands 2,3
Jackoo0,Borderlands 2,3
wbauern68,Borderlands 2,3
jkjmnb,Borderlands 2,5
76561198173473351,Borderlands 2,5
76561198120479313,Borderlands 2,1
eledga,Borderlands 2,3
AUFC,Borderlands 2,5
76561198118874302,Borderlands 2,5
Yuriss,Borderlands 2,5
76561198101219872,Borderlands 2,3
luketheclock,Borderlands 2,3
lsleon,Borderlands 2,5
commonfood,Borderlands 2,1
76561197980184475,Borderlands 2,3
happy-day,Borderlands 2,3
3teGZ_Rorschach,Borderlands 2,3
76561198091637868,Borderlands 2,5
AsherFatin,Borderlands 2,5
76561198065661382,Borderlands 2,3
nanakao,Borderlands 2,3
LuizDoCl4ck,Borderlands 2,3
blackyyangzz,Borderlands 2,3
brad8711,Borderlands 2,3
76561198072623269,Borderlands 2,3
nebuze,Borderlands 2,3
76561198053734175,Borderlands 2,5
Angon,Borderlands 2,3
SmellyVirus,Borderlands 2,1
76561198089604858,Borderlands 2,3
76561198050936392,Borderlands 2,3
comin4datbooty,Borderlands 2,5
cyckath,Borderlands 2,3
DCHuckels97,Borderlands 2,5
zimmer500,Borderlands 2,5
woooooooollen,Borderlands 2,5
trolllollollol,Borderlands 2,3
DimensionCrew,Borderlands 2,1
76561198072429924,Borderlands 2,3
76561198066205221,Borderlands 2,3
76561198264322479,Borderlands 2,3
76561198061236038,Borderlands 2,3
heavybinary,Borderlands 2,5
bullshitstories,Borderlands 2,3
76561198011742990,Borderlands 2,3
76561198110146481,Borderlands 2,1
Judz_The_Communist,Borderlands 2,3
King_Canis,Borderlands 2,3
FezCoolCat,Borderlands 2,3
itsjesusmate,Borderlands 2,3
juanxoywea,Borderlands 2,3
76561198064872377,Borderlands 2,3
SorryIloveemilia,Borderlands 2,5
76561198071964717,Borderlands 2,3
guwopguccimane,Borderlands 2,5
765611980830929333,Borderlands 2,3
Nokumo,Borderlands 2,3
76561197992755277,Borderlands 2,5
pupapooh,Borderlands 2,3
oklusion,Borderlands 2,3
quantumquack,Borderlands 2,5
Pendekar,Borderlands 2,3
76561198063459358,Borderlands 2,5
76561198100811093,Borderlands 2,3
neojaeger,Borderlands 2,5
678rtv45,Borderlands 2,3
76561198041784529,Borderlands 2,1
76561198155174469,Borderlands 2,3
ShizFizz,Borderlands 2,3
andrekekstar,Borderlands 2,5
76561198084741314,Borderlands 2,3
UserGuy101,Borderlands 2,3
redrider623,Borderlands 2,5
76561198060618380,Borderlands 2,1
76561198146807323,Borderlands 2,3
76561198065836624,Borderlands 2,1
tracknumberseven,Borderlands 2,3
ujeangamer,Borderlands 2,3
76561198077187699,Borderlands 2,3
IRLShrex,Borderlands 2,3
hasnulroslani,Borderlands 2,3
Zahkc,Borderlands 2,3
76561198075583182,Borderlands 2,3
76561198267455937,Borderlands 2,3
guygu6,Borderlands 2,3
jujubamagica,Borderlands 2,3
GenSeed,Borderlands 2,5
76561197974036386,Borderlands 2,5
d1o5,Borderlands 2,1
PatrioticSteam7,Borderlands 2,3
tzening,Borderlands 2,3
vschiffer,Borderlands 2,5
alpha75,Borderlands 2,5
Jimboco,Borderlands 2,3
dinomartinelli,Borderlands 2,5
76561198039106272,Borderlands 2,1
Damnniggaz,Borderlands 2,3
76561198040881217,Borderlands 2,3
alexlackner,Borderlands 2,5
76561198042684717,Borderlands 2,5
76561198043457790,Borderlands 2,5
76561198045708291,Borderlands 2,1
76561198047625991,Borderlands 2,5
tskate,Borderlands 2,3
faceofffuck,Borderlands 2,3
76561198052804938,Borderlands 2,3
apricotpieeeeee,Borderlands 2,5
76561198054504740,Borderlands 2,3
76561198055155516,Borderlands 2,3
76561198056037364,Borderlands 2,5
Farra1,Borderlands 2,3
FriendshipwithJake,Borderlands 2,5
76561198057575745,Borderlands 2,3
zeroleven,Borderlands 2,3
76561198058385836,Borderlands 2,3
williamleesanday,Borderlands 2,3
76561198058872726,Borderlands 2,3
gocie,Borderlands 2,5
76561198059708051,Borderlands 2,3
Cornivore11,Borderlands 2,3
76561198059927915,Borderlands 2,3
76561198060170459,Borderlands 2,3
76561198061571382,Borderlands 2,3
vaumsefode,Borderlands 2,5
76561198062993482,Borderlands 2,3
hisuiiii,Borderlands 2,5
76561198063622701,Borderlands 2,5
76561198064953533,Borderlands 2,5
RhythmGaming,Borderlands 2,5
traviantrav,Borderlands 2,5
76561198065489132,Borderlands 2,3
76561198066467349,Borderlands 2,5
yurisahao,Borderlands 2,3
76561198068036732,Borderlands 2,5
XbuffyX,Borderlands 2,3
76561198068981362,Borderlands 2,5
76561198069249316,Borderlands 2,3
76561198069404035,Borderlands 2,5
_absolutezero_,Borderlands 2,5
Fallout_BlackJack,Borderlands 2,3
76561198070427975,Borderlands 2,5
MasterMindz,Borderlands 2,5
whackojacko123,Borderlands 2,3
bsdp123,Borderlands 2,1
76561198072810945,Borderlands 2,1
zudikas,Borderlands 2,5
CatieWayneeee,Borderlands 2,5
MundoDosBits,Borderlands 2,3
PurpelPingu,Borderlands 2,5
76561198077457233,Borderlands 2,3
theshatay,Borderlands 2,4
119922883377446655123456789,Borderlands 2,3
ladapata,Borderlands 2,5
spottlight,Borderlands 2,5
76561198080581750,Borderlands 2,5
76561198082540284,Borderlands 2,3
76561198083225755,Borderlands 2,3
76561198083379387,Borderlands 2,3
76561198083423726,Borderlands 2,3
machine2341,Borderlands 2,4
tiger9910,Borderlands 2,1
buckswun,Borderlands 2,3
76561198088155821,Borderlands 2,5
76561198089025822,Borderlands 2,3
Mlg_Rekt_M9,Borderlands 2,3
itsabeeluigi,Borderlands 2,3
76561198092635332,Borderlands 2,3
76561198092695661,Borderlands 2,3
XTMLONNER,Borderlands 2,3
chodelife,Borderlands 2,5
Its-time-for-Jack-to-let-it-rip,Borderlands 2,5
76561198100173455,Borderlands 2,3
zaza147,Borderlands 2,1
76561198121793592,Borderlands 2,5
bobseagull,Borderlands 2,3
76561198062276935,Borderlands 2,3
76561198034337192,Borderlands 2,5
stevenlikesdicks,Borderlands 2,3
76561198101552611,Borderlands 2,5
nerohellgate,Borderlands 2,5
hazixstar,Borderlands 2,3
76561198051644906,Borderlands 2,3
76561198071644316,Borderlands 2,5
Happysumo,Borderlands 2,3
Toe5,Borderlands 2,5
76561198046360205,Borderlands 2,3
76561198091133921,Borderlands 2,5
ooblinkoo,Borderlands 2,3
funnyfantom,Borderlands 2,5
michaelbruce,Borderlands 2,3
76561198099912561,Borderlands 2,3
76561198098852080,Borderlands 2,5
SaladsByAinsley,Borderlands 2,5
Jenfy,Borderlands 2,3
hterrormc,Borderlands 2,3
HueziiE,Borderlands 2,5
ChamomileSoup,Borderlands 2,3
Apedophileatyohouse,Borderlands 2,3
Shaun_Stokes,Borderlands 2,5
turtle_69,Borderlands 2,5
OfficialMiKapp1t,Borderlands 2,5
MOnkeyASS12,Borderlands 2,1
mrsirha,Borderlands 2,3
76561198065160268,Borderlands 2,3
soggzillanator,Borderlands 2,5
skeptile2,Borderlands 2,5
time4b,Borderlands 2,5
LeTresTres,Borderlands 2,3
76561198023531038,Borderlands 2,1
youareTERRIBLE,Borderlands 2,3
76561197969020980,Borderlands 2,5
andybot1,Borderlands 2,3
Assasindie,Borderlands 2,5
V1RUS02,Borderlands 2,5
baconnisbae,Borderlands 2,3
76561198073761454,Borderlands 2,3
sasgat,Borderlands 2,5
brilliantbrenny,Borderlands 2,5
76561198088397505,Borderlands 2,5
76561198023152575,Borderlands 2,3
76561198075900533,Borderlands 2,1
76561198106325217,Borderlands 2,3
dittopower,Borderlands 2,3
76561198075272138,Borderlands 2,3
dodecadumpling,Borderlands 2,1
76561198076726920,Borderlands 2,3
areyouatree,Borderlands 2,3
Fishda,Borderlands 2,5
frikinik,Borderlands 2,5
gepaoisanaimbot,Borderlands 2,3
76561198074642074,Borderlands 2,5
longinus,Borderlands 2,5
76561198039328471,Borderlands 2,1
76561198020583276,Borderlands 2,5
76561198047317224,Borderlands 2,1
76561198140978116,Borderlands 2,3
76561198026715109,Borderlands 2,5
76561198026091900,Borderlands 2,3
FokkoChan2,Borderlands 2,3
76561198097109504,Borderlands 2,3
76561198057369211,Borderlands 2,3
LOWdisked,Borderlands 2,5
parktesla,Borderlands 2,3
2edgy4youboi,Borderlands 2,5
76561198037485673,Borderlands 2,3
sazetal,Borderlands 2,3
SeenBag,Borderlands 2,5
SirHolyCow,Borderlands 2,3
317733235,Borderlands 2,5
76561198078883335,Borderlands 2,5
76561198097742192,Borderlands 2,3
76561198100507019,Borderlands 2,3
jamman54321,Borderlands 2,5
hauntedblast,Borderlands 2,3
IkarosSenpai,Borderlands 2,5
76561198063084649,Borderlands 2,1
76561198066578038,Borderlands 2,5
breezyyyyyyy,Borderlands 2,5
noah98,Borderlands 2,3
76561198058412282,Borderlands 2,5
76561198038543240,Borderlands 2,5
76561198042469893,Borderlands 2,5
76561198043175946,Borderlands 2,5
Josefuuu,Borderlands 2,5
wazzawazza80profile,Borderlands 2,3
76561198047586862,Borderlands 2,5
Resigning_Bow_The_Penguin_God,Borderlands 2,5
76561198049685127,Borderlands 2,5
76561198053509764,Borderlands 2,5
patrick_mota1,Borderlands 2,5
76561198062816128,Borderlands 2,5
76561198065445229,Borderlands 2,3
caqui99,Borderlands 2,3
76561198067518878,Borderlands 2,5
fekoffucomunist,Borderlands 2,1
fael7,Borderlands 2,5
ashcraft11,Borderlands 2,3
_Jezzah_,Borderlands 2,5
ToXiK-FtW,Borderlands 2,1
76561198072269248,Borderlands 2,5
BusterNation,Borderlands 2,5
76561198076217855,Borderlands 2,5
76561198077796347,Borderlands 2,3
76561198083307039,Borderlands 2,3
76561198083323060,Borderlands 2,5
76561198084448948,Borderlands 2,5
76561198085960667,Borderlands 2,3
eduardo3045,Borderlands 2,5
UauDelicia,Borderlands 2,5
76561198093633422,Borderlands 2,1
76561198095035915,Borderlands 2,3
76561198097860960,Borderlands 2,3
76561198104555370,Borderlands 2,2
EliteStealth101,Borderlands 2,5
Rainbow-Dashie,Borderlands 2,1
3xotic26,Borderlands 2,5
ApexNZ,Borderlands 2,3
whatcanisayimjusttoogood,Borderlands 2,3
76561198014848587,Borderlands 2,1
matheus0173,Borderlands 2,3
NinjaZStarz,Borderlands 2,1
76561198044352021,Borderlands 2,3
UnknownFusion,Borderlands 2,3
Angelf3s,Borderlands 2,5
azives,Borderlands 2,1
agenteagle,Borderlands 2,3
76561197982437091,Borderlands 2,3
Duckuy,Borderlands 2,3
76561198046120865,Borderlands 2,5
76561198084382139,Borderlands 2,3
76561198092339855,Borderlands 2,5
rollhack,Borderlands 2,5
76561198315999327,Borderlands 2,5
mutiez,Borderlands 2,1
Deaththunderwolfx,Borderlands 2,5
procrastin8or,Borderlands 2,5
BlackReaperHei,Borderlands 2,3
laygittlefiggernaggot,Borderlands 2,3
subordermanagement,Borderlands 2,5
76561198046733476,Borderlands 2,3
nottomatoes768,Borderlands 2,3
Felipoi,Borderlands 2,5
76561198047513395,Borderlands 2,3
76561198050560606,Borderlands 2,3
76561198062889343,Borderlands 2,3
76561197967609413,Borderlands 2,5
_Harbinger_,Borderlands 2,5
76561198057125811,Borderlands 2,5
OGDelicate,Borderlands 2,3
SkateboardSquats,Borderlands 2,5
76561198044321140,Borderlands 2,1
76561198057784617,Borderlands 2,5
76561198014910012,Borderlands 2,5
76561198054447419,Borderlands 2,5
pirificpower,Borderlands 2,3
Snaplez,Borderlands 2,3
thomazlol,Borderlands 2,5
nelllllly,Borderlands 2,3
Tictactic,Borderlands 2,1
Praiseofdeph,Borderlands 2,3
radvilasv,Borderlands 2,3
76561198068496423,Borderlands 2,5
Feurum,Borderlands 2,5
76561198063937445,Borderlands 2,3
DatSmellyGuy,Borderlands 2,2
76561198059679568,Borderlands 2,3
soveriegn5574,Borderlands 2,3
76561198094194624,Borderlands 2,3
76561198070188921,Borderlands 2,3
76561198094414013,Borderlands 2,5
judgefudge101,Borderlands 2,5
76561198016594121,Borderlands 2,3
76561198031873734,Borderlands 2,5
blackop2102,Borderlands 2,5
saintino,Borderlands 2,3
76561198045971049,Borderlands 2,3
76561198057612284,Borderlands 2,5
76561198065933264,Borderlands 2,3
meZulu,Borderlands 2,3
76561198067953136,Borderlands 2,3
76561198072353989,Borderlands 2,1
76561198077762687,Borderlands 2,3
76561198079651914,Borderlands 2,5
SpiritWave,Borderlands 2,1
mog1,Borderlands 2,5
76561198094673961,Borderlands 2,3
mamat08,Borderlands 2,3
76561198106233971,Borderlands 2,3
TittyDestroyer,Borderlands 2,3
JunG00berfuckingsucks,Borderlands 2,5
NUZXD,Borderlands 2,5
analfelatiothecircumsoldier,Borderlands 2,3
76561198018152628,Borderlands 2,5
76561198058177382,Borderlands 2,5
76561198074259637,Borderlands 2,3
senpiflesh,Borderlands 2,3
GhosTboNEs22,Borderlands 2,3
76561198075203975,Borderlands 2,5
76561198063501316,Borderlands 2,3
